ElectionDistrict,ElectionPrecinct,JurisdictionCode,JurisdictionName,RaceDate,RaceName,ResultsTime,ResultsType,sourcetype,"total_cast","total_registered","total_turnout","_raw","_time"
",test,392,2473,"15.85","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:07:07 PM;June 26, 2018
;STATISTICS
;0505 005-005
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2473
;REGISTERED VOTERS - Republican;317;12.82
;REGISTERED VOTERS - Democratic;1604;64.86
;REGISTERED VOTERS - Non-Partisan;552;22.32
;BALLOTS CAST - TOTAL;392
;BALLOTS CAST - Republican;34;8.67
;BALLOTS CAST - Democratic;342;87.24
;BALLOTS CAST - Non-Partisan;16;4.08
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;15.85
;VOTER TURNOUT - Republican;10.73
;VOTER TURNOUT - Democratic;21.32
;VOTER TURNOUT - Non-Partisan;2.90
;VOTER TURNOUT - BLANK;.
;
;","1571302940.12"

013,030,1330,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:31 AM","OFFICIAL RESULTS
",test,363,2839,"12.79","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:31 AM;June 26, 2018
;STATISTICS
;1330 013-030
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2839
;REGISTERED VOTERS - Republican;314;11.06
;REGISTERED VOTERS - Democratic;1939;68.30
;REGISTERED VOTERS - Non-Partisan;586;20.64
;BALLOTS CAST - TOTAL;363
;BALLOTS CAST - Republican;35;9.64
;BALLOTS CAST - Democratic;309;85.12
;BALLOTS CAST - Non-Partisan;19;5.23
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;12.79
;VOTER TURNOUT - Republican;11.15
;VOTER TURNOUT - Democratic;15.94
;VOTER TURNOUT - Non-Partisan;3.24
;VOTER TURNOUT - BLANK;.
;
;","1571302940.12"

013,036,1336,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:34 AM","OFFICIAL RESULTS
",test,339,2552,"13.28","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:34 AM;June 26, 2018
;STATISTICS
;1336 013-036
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2552
;REGISTERED VOTERS - Republican;325;12.74
;REGISTERED VOTERS - Democratic;1632;63.95
;REGISTERED VOTERS - Non-Partisan;595;23.32
;BALLOTS CAST - TOTAL;339
;BALLOTS CAST - Republican;41;12.09
;BALLOTS CAST - Democratic;281;82.89
;BALLOTS CAST - Non-Partisan;17;5.01
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;13.28
;VOTER TURNOUT - Republican;12.62
;VOTER TURNOUT - Democratic;17.22
;VOTER TURNOUT - Non-Partisan;2.86
;VOTER TURNOUT - BLANK;.
;
;","1571302940.12"

013,050,1350,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:41 AM","OFFICIAL RESULTS
",test,534,2169,"24.62","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:41 AM;June 26, 2018
;STATISTICS
;1350 013-050
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2169
;REGISTERED VOTERS - Republican;144;6.64
;REGISTERED VOTERS - Democratic;1700;78.38
;REGISTERED VOTERS - Non-Partisan;325;14.98
;BALLOTS CAST - TOTAL;534
;BALLOTS CAST - Republican;19;3.56
;BALLOTS CAST - Democratic;506;94.76
;BALLOTS CAST - Non-Partisan;9;1.69
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;24.62
;VOTER TURNOUT - Republican;13.19
;VOTER TURNOUT - Democratic;29.76
;VOTER TURNOUT - Non-Partisan;2.77
;VOTER TURNOUT - BLANK;.
;
;","1571302940.12"

004,029,0429,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","06:35 PM","OFFICIAL RESULTS
",test,143,1336,"10.70","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:06:35 PM;June 26, 2018
;STATISTICS
;0429 004-029
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;1336
;REGISTERED VOTERS - Republican;238;17.81
;REGISTERED VOTERS - Democratic;627;46.93
;REGISTERED VOTERS - Non-Partisan;471;35.25
;BALLOTS CAST - TOTAL;143
;BALLOTS CAST - Republican;21;14.69
;BALLOTS CAST - Democratic;112;78.32
;BALLOTS CAST - Non-Partisan;10;6.99
;BALLOTS CAST - BLANK;1;.70
;VOTER TURNOUT - TOTAL;10.70
;VOTER TURNOUT - Republican;8.82
;VOTER TURNOUT - Democratic;17.86
;VOTER TURNOUT - Non-Partisan;2.12
;VOTER TURNOUT - BLANK;.07
;
;","1571302940.12"

013,004,1304,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:16 AM","OFFICIAL RESULTS
",test,785,3183,"24.66","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:16 AM;June 26, 2018
;STATISTICS
;1304 013-004
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;3183
;REGISTERED VOTERS - Republican;140;4.40
;REGISTERED VOTERS - Democratic;2531;79.52
;REGISTERED VOTERS - Non-Partisan;512;16.09
;BALLOTS CAST - TOTAL;785
;BALLOTS CAST - Republican;9;1.15
;BALLOTS CAST - Democratic;763;97.20
;BALLOTS CAST - Non-Partisan;13;1.66
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;24.66
;VOTER TURNOUT - Republican;6.43
;VOTER TURNOUT - Democratic;30.15
;VOTER TURNOUT - Non-Partisan;2.54
;VOTER TURNOUT - BLANK;.
;
;","1571302940.12"

009,001,0901,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:48 AM","OFFICIAL RESULTS
",test,359,3832,"9.37","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:48 AM;June 26, 2018
;STATISTICS
;0901 009-001
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;3832
;REGISTERED VOTERS - Republican;511;13.34
;REGISTERED VOTERS - Democratic;2359;61.56
;REGISTERED VOTERS - Non-Partisan;962;25.10
;BALLOTS CAST - TOTAL;359
;BALLOTS CAST - Republican;45;12.53
;BALLOTS CAST - Democratic;298;83.01
;BALLOTS CAST - Non-Partisan;16;4.46
;BALLOTS CAST - BLANK;1;.28
;VOTER TURNOUT - TOTAL;9.37
;VOTER TURNOUT - Republican;8.81
;VOTER TURNOUT - Democratic;12.63
;VOTER TURNOUT - Non-Partisan;1.66
;VOTER TURNOUT - BLANK;.03
;
;","1571302940.13"

009,016,0916,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:52 AM","OFFICIAL RESULTS
",test,237,2353,"10.07","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:52 AM;June 26, 2018
;STATISTICS
;0916 009-016
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2353
;REGISTERED VOTERS - Republican;281;11.94
;REGISTERED VOTERS - Democratic;1509;64.13
;REGISTERED VOTERS - Non-Partisan;563;23.93
;BALLOTS CAST - TOTAL;237
;BALLOTS CAST - Republican;23;9.70
;BALLOTS CAST - Democratic;204;86.08
;BALLOTS CAST - Non-Partisan;10;4.22
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;10.07
;VOTER TURNOUT - Republican;8.19
;VOTER TURNOUT - Democratic;13.52
;VOTER TURNOUT - Non-Partisan;1.78
;VOTER TURNOUT - BLANK;.
;
;","1571302940.13"

007,003,0703,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","07:21 PM","OFFICIAL RESULTS
",test,736,2998,"24.55","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/23/18;Montgomery, Maryland
;RUN TIME:07:21 PM;June 26, 2018
;STATISTICS
;0703 007-003
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2998
;REGISTERED VOTERS - Republican;478;15.94
;REGISTERED VOTERS - Democratic;1880;62.71
;REGISTERED VOTERS - Non-Partisan;640;21.35
;BALLOTS CAST - TOTAL;736
;BALLOTS CAST - Republican;49;6.66
;BALLOTS CAST - Democratic;668;90.76
;BALLOTS CAST - Non-Partisan;19;2.58
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;24.55
;VOTER TURNOUT - Republican;10.25
;VOTER TURNOUT - Democratic;35.53
;VOTER TURNOUT - Non-Partisan;2.97
;VOTER TURNOUT - BLANK;.
;
;","1571302940.13"

009,004,0904,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:49 AM","OFFICIAL RESULTS
",test,425,2683,"15.84","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:49 AM;June 26, 2018
;STATISTICS
;0904 009-004
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2683
;REGISTERED VOTERS - Republican;508;18.93
;REGISTERED VOTERS - Democratic;1552;57.85
;REGISTERED VOTERS - Non-Partisan;623;23.22
;BALLOTS CAST - TOTAL;425
;BALLOTS CAST - Republican;77;18.12
;BALLOTS CAST - Democratic;326;76.71
;BALLOTS CAST - Non-Partisan;22;5.18
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;15.84
;VOTER TURNOUT - Republican;15.16
;VOTER TURNOUT - Democratic;21.01
;VOTER TURNOUT - Non-Partisan;3.53
;VOTER TURNOUT - BLANK;.
;
;","1571302940.13"

001,003,0103,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","05:59 PM","OFFICIAL RESULTS
",test,560,3881,"14.43","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/13/18;Montgomery, Maryland
;RUN TIME:05:59 PM;June 26, 2018
;STATISTICS
;0103 001-003
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;3881
;REGISTERED VOTERS - Republican;729;18.78
;REGISTERED VOTERS - Democratic;2226;57.36
;REGISTERED VOTERS - Non-Partisan;926;23.86
;BALLOTS CAST - TOTAL;560
;BALLOTS CAST - Republican;81;14.46
;BALLOTS CAST - Democratic;452;80.71
;BALLOTS CAST - Non-Partisan;27;4.82
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;14.43
;VOTER TURNOUT - Republican;11.11
;VOTER TURNOUT - Democratic;20.31
;VOTER TURNOUT - Non-Partisan;2.92
;VOTER TURNOUT - BLANK;.
;
;","1571302940.13"

004,024,0424,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","06:00 PM","OFFICIAL RESULTS
",test,328,2638,"12.43","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:06:00 PM;June 26, 2018
;STATISTICS
;0424 004-024
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2638
;REGISTERED VOTERS - Republican;466;17.66
;REGISTERED VOTERS - Democratic;1382;52.39
;REGISTERED VOTERS - Non-Partisan;790;29.95
;BALLOTS CAST - TOTAL;328
;BALLOTS CAST - Republican;41;12.50
;BALLOTS CAST - Democratic;270;82.32
;BALLOTS CAST - Non-Partisan;17;5.18
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;12.43
;VOTER TURNOUT - Republican;8.80
;VOTER TURNOUT - Democratic;19.54
;VOTER TURNOUT - Non-Partisan;2.15
;VOTER TURNOUT - BLANK;.
;
;","1571302940.13"

004,028,0428,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","06:34 PM","OFFICIAL RESULTS
",test,190,1274,"14.91","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:06:34 PM;June 26, 2018
;STATISTICS
;0428 004-028
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;1274
;REGISTERED VOTERS - Republican;154;12.09
;REGISTERED VOTERS - Democratic;831;65.23
;REGISTERED VOTERS - Non-Partisan;289;22.68
;BALLOTS CAST - TOTAL;190
;BALLOTS CAST - Republican;11;5.79
;BALLOTS CAST - Democratic;173;91.05
;BALLOTS CAST - Non-Partisan;6;3.16
;BALLOTS CAST - BLANK;1;.53
;VOTER TURNOUT - TOTAL;14.91
;VOTER TURNOUT - Republican;7.14
;VOTER TURNOUT - Democratic;20.82
;VOTER TURNOUT - Non-Partisan;2.08
;VOTER TURNOUT - BLANK;.08
;
;","1571302940.13"

009,013,0913,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:51 AM","OFFICIAL RESULTS
",test,509,3263,"15.60","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:51 AM;June 26, 2018
;STATISTICS
;0913 009-013
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;3263
;REGISTERED VOTERS - Republican;612;18.76
;REGISTERED VOTERS - Democratic;1695;51.95
;REGISTERED VOTERS - Non-Partisan;956;29.30
;BALLOTS CAST - TOTAL;509
;BALLOTS CAST - Republican;77;15.13
;BALLOTS CAST - Democratic;394;77.41
;BALLOTS CAST - Non-Partisan;38;7.47
;BALLOTS CAST - BLANK;2;.39
;VOTER TURNOUT - TOTAL;15.60
;VOTER TURNOUT - Republican;12.58
;VOTER TURNOUT - Democratic;23.24
;VOTER TURNOUT - Non-Partisan;3.97
;VOTER TURNOUT - BLANK;.06
;
;","1571302940.13"

004,008,0408,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:48 PM","OFFICIAL RESULTS
",test,876,4129,"21.22","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:01:48 PM;June 26, 2018
;STATISTICS
;0408 004-008
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;4129
;REGISTERED VOTERS - Republican;578;14.00
;REGISTERED VOTERS - Democratic;2566;62.15
;REGISTERED VOTERS - Non-Partisan;985;23.86
;BALLOTS CAST - TOTAL;876
;BALLOTS CAST - Republican;86;9.82
;BALLOTS CAST - Democratic;767;87.56
;BALLOTS CAST - Non-Partisan;23;2.63
;BALLOTS CAST - BLANK;1;.11
;VOTER TURNOUT - TOTAL;21.22
;VOTER TURNOUT - Republican;14.88
;VOTER TURNOUT - Democratic;29.89
;VOTER TURNOUT - Non-Partisan;2.34
;VOTER TURNOUT - BLANK;.02
;
;","1571302940.13"

013,043,1343,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:38 AM","OFFICIAL RESULTS
",test,310,2165,"14.32","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:38 AM;June 26, 2018
;STATISTICS
;1343 013-043
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2165
;REGISTERED VOTERS - Republican;352;16.26
;REGISTERED VOTERS - Democratic;1293;59.72
;REGISTERED VOTERS - Non-Partisan;520;24.02
;BALLOTS CAST - TOTAL;310
;BALLOTS CAST - Republican;43;13.87
;BALLOTS CAST - Democratic;253;81.61
;BALLOTS CAST - Non-Partisan;14;4.52
;BALLOTS CAST - BLANK;1;.32
;VOTER TURNOUT - TOTAL;14.32
;VOTER TURNOUT - Republican;12.22
;VOTER TURNOUT - Democratic;19.57
;VOTER TURNOUT - Non-Partisan;2.69
;VOTER TURNOUT - BLANK;.05
;
;","1571302940.13"

009,003,0903,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:48 AM","OFFICIAL RESULTS
",test,311,2124,"14.64","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:48 AM;June 26, 2018
;STATISTICS
;0903 009-003
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2124
;REGISTERED VOTERS - Republican;298;14.03
;REGISTERED VOTERS - Democratic;1244;58.57
;REGISTERED VOTERS - Non-Partisan;582;27.40
;BALLOTS CAST - TOTAL;311
;BALLOTS CAST - Republican;44;14.15
;BALLOTS CAST - Democratic;237;76.21
;BALLOTS CAST - Non-Partisan;30;9.65
;BALLOTS CAST - BLANK;1;.32
;VOTER TURNOUT - TOTAL;14.64
;VOTER TURNOUT - Republican;14.77
;VOTER TURNOUT - Democratic;19.05
;VOTER TURNOUT - Non-Partisan;5.15
;VOTER TURNOUT - BLANK;.05
;
;","1571302940.13"

013,057,1357,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:43 AM","OFFICIAL RESULTS
",test,187,1083,"17.27","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:43 AM;June 26, 2018
;STATISTICS
;1357 013-057
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;1083
;REGISTERED VOTERS - Republican;140;12.93
;REGISTERED VOTERS - Democratic;727;67.13
;REGISTERED VOTERS - Non-Partisan;216;19.94
;BALLOTS CAST - TOTAL;187
;BALLOTS CAST - Republican;17;9.09
;BALLOTS CAST - Democratic;154;82.35
;BALLOTS CAST - Non-Partisan;16;8.56
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;17.27
;VOTER TURNOUT - Republican;12.14
;VOTER TURNOUT - Democratic;21.18
;VOTER TURNOUT - Non-Partisan;7.41
;VOTER TURNOUT - BLANK;.
;
;","1571302940.13"

010,013,1013,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:15 AM","OFFICIAL RESULTS
",test,251,1752,"14.33","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:15 AM;June 26, 2018
;STATISTICS
;1013 010-013
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;1752
;REGISTERED VOTERS - Republican;314;17.92
;REGISTERED VOTERS - Democratic;934;53.31
;REGISTERED VOTERS - Non-Partisan;504;28.77
;BALLOTS CAST - TOTAL;251
;BALLOTS CAST - Republican;26;10.36
;BALLOTS CAST - Democratic;215;85.66
;BALLOTS CAST - Non-Partisan;10;3.98
;BALLOTS CAST - BLANK;2;.80
;VOTER TURNOUT - TOTAL;14.33
;VOTER TURNOUT - Republican;8.28
;VOTER TURNOUT - Democratic;23.02
;VOTER TURNOUT - Non-Partisan;1.98
;VOTER TURNOUT - BLANK;.11
;
;","1571302940.13"

013,008,1308,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:25 AM","OFFICIAL RESULTS
",test,498,2502,"19.90","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:25 AM;June 26, 2018
;STATISTICS
;1308 013-008
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2502
;REGISTERED VOTERS - Republican;162;6.47
;REGISTERED VOTERS - Democratic;1890;75.54
;REGISTERED VOTERS - Non-Partisan;450;17.99
;BALLOTS CAST - TOTAL;498
;BALLOTS CAST - Republican;16;3.21
;BALLOTS CAST - Democratic;468;93.98
;BALLOTS CAST - Non-Partisan;14;2.81
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;19.90
;VOTER TURNOUT - Republican;9.88
;VOTER TURNOUT - Democratic;24.76
;VOTER TURNOUT - Non-Partisan;3.11
;VOTER TURNOUT - BLANK;.
;
;","1571302940.13"

013,035,1335,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","04:03 PM","OFFICIAL RESULTS
",test,330,2604,"12.67","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/25/18;Montgomery, Maryland
;RUN TIME:04:03 PM;June 26, 2018
;STATISTICS
;1335 013-035
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2604
;REGISTERED VOTERS - Republican;374;14.36
;REGISTERED VOTERS - Democratic;1692;64.98
;REGISTERED VOTERS - Non-Partisan;538;20.66
;BALLOTS CAST - TOTAL;330
;BALLOTS CAST - Republican;37;11.21
;BALLOTS CAST - Democratic;274;83.03
;BALLOTS CAST - Non-Partisan;19;5.76
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;12.67
;VOTER TURNOUT - Republican;9.89
;VOTER TURNOUT - Democratic;16.19
;VOTER TURNOUT - Non-Partisan;3.53
;VOTER TURNOUT - BLANK;.
;
;","1571302940.13"

007,013,0713,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:06 AM","OFFICIAL RESULTS
",test,729,3190,"22.85","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:06 AM;June 26, 2018
;STATISTICS
;0713 007-013
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;3190
;REGISTERED VOTERS - Republican;681;21.35
;REGISTERED VOTERS - Democratic;1789;56.08
;REGISTERED VOTERS - Non-Partisan;720;22.57
;BALLOTS CAST - TOTAL;729
;BALLOTS CAST - Republican;79;10.84
;BALLOTS CAST - Democratic;626;85.87
;BALLOTS CAST - Non-Partisan;24;3.29
;BALLOTS CAST - BLANK;1;.14
;VOTER TURNOUT - TOTAL;22.85
;VOTER TURNOUT - Republican;11.60
;VOTER TURNOUT - Democratic;34.99
;VOTER TURNOUT - Non-Partisan;3.33
;VOTER TURNOUT - BLANK;.03
;
;","1571302940.13"

008,003,0803,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:13 AM","OFFICIAL RESULTS
",test,673,2857,"23.56","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:13 AM;June 26, 2018
;STATISTICS
;0803 008-003
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2857
;REGISTERED VOTERS - Republican;786;27.51
;REGISTERED VOTERS - Democratic;1386;48.51
;REGISTERED VOTERS - Non-Partisan;685;23.98
;BALLOTS CAST - TOTAL;673
;BALLOTS CAST - Republican;150;22.29
;BALLOTS CAST - Democratic;497;73.85
;BALLOTS CAST - Non-Partisan;26;3.86
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;23.56
;VOTER TURNOUT - Republican;19.08
;VOTER TURNOUT - Democratic;35.86
;VOTER TURNOUT - Non-Partisan;3.80
;VOTER TURNOUT - BLANK;.
;
;","1571302940.13"

005,001,0501,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","07:05 PM","OFFICIAL RESULTS
",test,446,3547,"12.57","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:07:05 PM;June 26, 2018
;STATISTICS
;0501 005-001
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;3547
;REGISTERED VOTERS - Republican;618;17.42
;REGISTERED VOTERS - Democratic;2184;61.57
;REGISTERED VOTERS - Non-Partisan;745;21.00
;BALLOTS CAST - TOTAL;446
;BALLOTS CAST - Republican;63;14.13
;BALLOTS CAST - Democratic;356;79.82
;BALLOTS CAST - Non-Partisan;27;6.05
;BALLOTS CAST - BLANK;1;.22
;VOTER TURNOUT - TOTAL;12.57
;VOTER TURNOUT - Republican;10.19
;VOTER TURNOUT - Democratic;16.30
;VOTER TURNOUT - Non-Partisan;3.62
;VOTER TURNOUT - BLANK;.03
;
;","1571302940.13"

012,003,1203,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:16 AM","OFFICIAL RESULTS
",test,499,3830,"13.03","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:16 AM;June 26, 2018
;STATISTICS
;1203 012-003
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;3830
;REGISTERED VOTERS - Republican;1477;38.56
;REGISTERED VOTERS - Democratic;1486;38.80
;REGISTERED VOTERS - Non-Partisan;867;22.64
;BALLOTS CAST - TOTAL;499
;BALLOTS CAST - Republican;181;36.27
;BALLOTS CAST - Democratic;297;59.52
;BALLOTS CAST - Non-Partisan;21;4.21
;BALLOTS CAST - BLANK;3;.60
;VOTER TURNOUT - TOTAL;13.03
;VOTER TURNOUT - Republican;12.25
;VOTER TURNOUT - Democratic;19.99
;VOTER TURNOUT - Non-Partisan;2.42
;VOTER TURNOUT - BLANK;.08
;
;","1571302940.13"

009,020,0920,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:53 AM","OFFICIAL RESULTS
",test,264,2174,"12.14","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:53 AM;June 26, 2018
;STATISTICS
;0920 009-020
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2174
;REGISTERED VOTERS - Republican;408;18.77
;REGISTERED VOTERS - Democratic;1251;57.54
;REGISTERED VOTERS - Non-Partisan;515;23.69
;BALLOTS CAST - TOTAL;264
;BALLOTS CAST - Republican;41;15.53
;BALLOTS CAST - Democratic;212;80.30
;BALLOTS CAST - Non-Partisan;11;4.17
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;12.14
;VOTER TURNOUT - Republican;10.05
;VOTER TURNOUT - Democratic;16.95
;VOTER TURNOUT - Non-Partisan;2.14
;VOTER TURNOUT - BLANK;.
;
;","1571302940.13"

013,049,1349,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:40 AM","OFFICIAL RESULTS
",test,184,1749,"10.52","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:40 AM;June 26, 2018
;STATISTICS
;1349 013-049
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;1749
;REGISTERED VOTERS - Republican;197;11.26
;REGISTERED VOTERS - Democratic;1246;71.24
;REGISTERED VOTERS - Non-Partisan;306;17.50
;BALLOTS CAST - TOTAL;184
;BALLOTS CAST - Republican;17;9.24
;BALLOTS CAST - Democratic;158;85.87
;BALLOTS CAST - Non-Partisan;9;4.89
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;10.52
;VOTER TURNOUT - Republican;8.63
;VOTER TURNOUT - Democratic;12.68
;VOTER TURNOUT - Non-Partisan;2.94
;VOTER TURNOUT - BLANK;.
;
;","1571302940.13"

008,014,0814,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:17 AM","OFFICIAL RESULTS
",test,2,30,"6.67","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:17 AM;June 26, 2018
;STATISTICS
;0814 008-014
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;30
;REGISTERED VOTERS - Republican;4;13.33
;REGISTERED VOTERS - Democratic;19;63.33
